BeatStat_CI_N,BeatStat_CI_min,BeatStat_CI_max,BeatStat_CI_mean,BeatStat_CI_sd,BeatStat_CI_var,BeatStat_CI_vc,BeatStat_CI_sem,BeatStat_CO_N,BeatStat_CO_min,BeatStat_CO_max,BeatStat_CO_mean,BeatStat_CO_sd,BeatStat_CO_var,BeatStat_CO_vc,BeatStat_CO_sem,BeatStat_HR_N,BeatStat_HR_min,BeatStat_HR_max,BeatStat_HR_mean,BeatStat_HR_sd,BeatStat_HR_var,BeatStat_HR_vc,BeatStat_HR_sem,BeatStat_RRI_N,BeatStat_RRI_min,BeatStat_RRI_max,BeatStat_RRI_mean,BeatStat_RRI_sd,BeatStat_RRI_var,BeatStat_RRI_vc,BeatStat_RRI_sem,BeatStat_SI_N,BeatStat_SI_min,BeatStat_SI_max,BeatStat_SI_mean,BeatStat_SI_sd,BeatStat_SI_var,BeatStat_SI_vc,BeatStat_SI_sem,BeatStat_SV_N,BeatStat_SV_min,BeatStat_SV_max,BeatStat_SV_mean,BeatStat_SV_sd,BeatStat_SV_var,BeatStat_SV_vc,BeatStat_SV_sem,BeatStat_TPR_N,BeatStat_TPR_min,BeatStat_TPR_max,BeatStat_TPR_mean,BeatStat_TPR_sd,BeatStat_TPR_var,BeatStat_TPR_vc,BeatStat_TPR_sem,BeatStat_TPRI_N,BeatStat_TPRI_min,BeatStat_TPRI_max,BeatStat_TPRI_mean,BeatStat_TPRI_sd,BeatStat_TPRI_var,BeatStat_TPRI_vc,BeatStat_TPRI_sem,BeatStat_dBP_N,BeatStat_dBP_min,BeatStat_dBP_max,BeatStat_dBP_mean,BeatStat_dBP_sd,BeatStat_dBP_var,BeatStat_dBP_vc,BeatStat_dBP_sem,BeatStat_mBP_N,BeatStat_mBP_min,BeatStat_mBP_max,BeatStat_mBP_mean,BeatStat_mBP_sd,BeatStat_mBP_var,BeatStat_mBP_vc,BeatStat_mBP_sem,BeatStat_sBP_N,BeatStat_sBP_min,BeatStat_sBP_max,BeatStat_sBP_mean,BeatStat_sBP_sd,BeatStat_sBP_var,BeatStat_sBP_vc,BeatStat_sBP_sem,CradiacBeatStat_ACI_N,CradiacBeatStat_ACI_min,CradiacBeatStat_ACI_max,CradiacBeatStat_ACI_mean,CradiacBeatStat_ACI_sd,CradiacBeatStat_ACI_var,CradiacBeatStat_ACI_vc,CradiacBeatStat_ACI_sem,CradiacBeatStat_EDI_N,CradiacBeatStat_EDI_min,CradiacBeatStat_EDI_max,CradiacBeatStat_EDI_mean,CradiacBeatStat_EDI_sd,CradiacBeatStat_EDI_var,CradiacBeatStat_EDI_vc,CradiacBeatStat_EDI_sem,CradiacBeatStat_IC_N,CradiacBeatStat_IC_min,CradiacBeatStat_IC_max,CradiacBeatStat_IC_mean,CradiacBeatStat_IC_sd,CradiacBeatStat_IC_var,CradiacBeatStat_IC_vc,CradiacBeatStat_IC_sem,CradiacBeatStat_LVET_N,CradiacBeatStat_LVET_min,CradiacBeatStat_LVET_max,CradiacBeatStat_LVET_mean,CradiacBeatStat_LVET_sd,CradiacBeatStat_LVET_var,CradiacBeatStat_LVET_vc,CradiacBeatStat_LVET_sem,CradiacBeatStat_LVWI_N,CradiacBeatStat_LVWI_min,CradiacBeatStat_LVWI_max,CradiacBeatStat_LVWI_mean,CradiacBeatStat_LVWI_sd,CradiacBeatStat_LVWI_var,CradiacBeatStat_LVWI_vc,CradiacBeatStat_LVWI_sem,CradiacBeatStat_TFC_N,CradiacBeatStat_TFC_min,CradiacBeatStat_TFC_max,CradiacBeatStat_TFC_mean,CradiacBeatStat_TFC_sd,CradiacBeatStat_TFC_var,CradiacBeatStat_TFC_vc,CradiacBeatStat_TFC_sem,dBPS_HF_N,dBPS_HF_min,dBPS_HF_max,dBPS_HF_mean,dBPS_HFnu_N,dBPS_HFnu_min,dBPS_HFnu_max,dBPS_HFnu_mean,dBPS_LF_HF_N,dBPS_LF_HF_min,dBPS_LF_HF_max,dBPS_LF_HF_mean,dBPS_LF_HF_dBP_N,dBPS_LF_HF_dBP_min,dBPS_LF_HF_dBP_max,dBPS_LF_HF_dBP_mean,dBPS_LF_N,dBPS_LF_min,dBPS_LF_max,dBPS_LF_mean,dBPS_LFnu_N,dBPS_LFnu_min,dBPS_LFnu_max,dBPS_LFnu_mean,dBPS_PSD_N,dBPS_PSD_min,dBPS_PSD_max,dBPS_PSD_mean,dBPS_VLF_N,dBPS_VLF_min,dBPS_VLF_max,dBPS_VLF_mean,sBPS_HF_N,sBPS_HF_min,sBPS_HF_max,sBPS_HF_mean,sBPS_HFnu_N,sBPS_HFnu_min,sBPS_HFnu_max,sBPS_HFnu_mean,sBPS_LF_HF_N,sBPS_LF_HF_min,sBPS_LF_HF_max,sBPS_LF_HF_mean,sBPS_LF_HF_sBP_N,sBPS_LF_HF_dBP_min,sBPS_LF_HF_dBP_max,sBPS_LF_HF_dBP_mean,sBPS_LF_N,sBPS_LF_min,sBPS_LF_max,sBPS_LF_mean,sBPS_LFnu_N,sBPS_LFnu_min,sBPS_LFnu_max,sBPS_LFnu_mean,sBPS_PSD_N,sBPS_PSD_min,sBPS_PSD_max,sBPS_PSD_mean,sBPS_VLF_N,sBPS_VLF_min,sBPS_VLF_max,sBPS_VLF_mean,HRS_RRI_HF_N,HRS_RRI_HF_min,HRS_RRI_HF_max,HRS_RRI_HF_mean,HRS_RRI_HFnu_N,HRS_RRI_HFnu_min,HRS_RRI_HFnu_max,HRS_RRI_HFnu_mean,HRS_RRI_LF_HF_N,HRS_RRI_LF_HF_min,HRS_RRI_LF_HF_max,HRS_RRI_LF_HF_mean,HRS_RRI_LF_HF_dBP_N,HRS_RRI_LF_HF_dBP_min,HRS_RRI_LF_HF_dBP_max,HRS_RRI_LF_HF_dBP_mean,HRS_RRI_LF_N,HRS_RRI_LF_min,HRS_RRI_LF_max,HRS_RRI_LF_mean,HRS_RRI_LFnu_N,HRS_RRI_LFnu_min,HRS_RRI_LFnu_max,HRS_RRI_LFnu_mean,HRS_RRI_PSD_N,HRS_RRI_PSD_min,HRS_RRI_PSD_max,HRS_RRI_PSD_mean,HRS_RRI_VLF_N,HRS_RRI_VLF_min,HRS_RRI_VLF_max,HRS_RRI_VLF_mean,label
2232,1.931008577,5.812890053,2.67359376,0.206405237,0.04260312,7.720141888,0.004368915,2232,3.095818758,9.319303513,4.286340714,0.330901504,0.109495796,7.719906807,0.007004089,2252,52.06638336,155.827301,65.92024994,2.782929182,7.74469471,4.221660614,0.05864324,2252,385.0416565,1152.375,911.3366699,29.28536797,857.6328125,3.213452101,0.617115557,2232,29.82469368,48.93797684,40.5927887,3.219933271,10.36796951,7.93227911,0.068155326,2232,47.81534958,78.45802307,65.07885742,5.162766933,26.65416145,7.933094025,0.109278679,2231,887.4690552,2902.226318,1840.328491,459.369751,211020.5625,24.96129036,9.725515366,2231,1422.802368,4652.888184,2950.435059,736.4790649,542401.4375,24.96170998,15.59231567,2251,43.50179291,124.1648636,80.26916504,16.06610298,258.1196899,20.01528549,0.338627934,2251,55.22957611,140.3180389,100.2209778,20.25906944,410.4299011,20.21439934,0.427003801,2251,71.38479614,179.3846588,133.2981262,27.47594643,754.9276123,20.61240196,0.579115152,2245,7.702292442,183.0565948,67.51984406,12.94385719,167.5434418,19.1704483,0.27318418,2230,48.79295349,82.10317993,61.73084259,5.853501797,34.26348495,9.482296944,0.123954795,2247,0.986601532,146.445282,44.85071564,9.657531738,93.26791382,21.53261375,0.203734517,2247,208.1165924,350.269043,326.9439697,13.16960335,173.438446,4.028091908,0.277824908,2213,2.001052856,5.95354414,3.56665349,0.673656344,0.453812897,18.88763046,0.014320155,2252,31.47182083,38.72935104,33.78350067,0.821330845,0.674584329,2.431159735,0.005044128,2239,1.784367204,2.828303099,2.16849184,2239,21.9758873,31.04256439,26.49097061,2211,0.480390728,1.988817811,0.770335197,2239,1.386144638,2.113806009,1.666703105,2239,2.488736391,4.601781368,3.609603882,2239,36.1611557,49.21350479,44.07585526,2239,6.753599644,9.518756866,8.160293579,2239,1.98229003,2.989196777,2.382190228,2239,0.595080554,1.304923415,0.874110818,2239,8.936016083,17.5759449,13.77300453,2211,0.277813494,1.509613514,0.588907599,2239,1.223582625,4.415407181,2.490560293,2239,1.592979431,3.555127859,2.077849627,2239,20.64202881,45.10398102,33.72491455,2239,4.695249557,9.010325432,6.316856384,2239,1.90924418,5.457542896,3.364895582,2211,4.778842449,432.6325989,47.80699158,2211,22.83912468,80.14881134,59.56958771,2211,0.480390728,1.988817811,0.770335197,2211,0.247679189,3.378451586,0.740257382,2211,2.853053331,205.1583099,24.1166687,2211,19.85119247,77.16087341,40.43040085,2211,10.70085335,759.6517334,131.7680817,2211,2.287925243,385.6092224,59.84447098,1
1167,1.504173994,2.653735161,1.860422492,0.201739132,0.040698677,10.84372711,0.005905474,1167,2.715178728,4.79024744,3.358246565,0.364120901,0.13258402,10.84258938,0.010658846,1181,57.56315613,81.55867767,65.74546051,4.912349701,24.1311779,7.471770287,0.142943472,1181,735.666687,1042.333374,917.4334106,64.81374359,4200.821777,7.064681053,1.886002064,1167,23.23806763,38.27644348,28.36223602,2.788528442,7.775891304,9.831835747,0.081628092,1167,41.94694519,69.09266663,51.19655991,5.033688068,25.33801651,9.832082748,0.147350252,1089,1438.554077,3167.054443,2370.991943,356.1661072,126854.2969,15.02181816,10.79291248,1089,2596.728516,5716.837891,4279.877441,642.8563843,413264.3125,15.02043915,19.48049736,1096,70.37596893,101.1796951,86.47867584,7.774442196,60.44194794,8.990010262,0.23483561,1096,85.19901276,115.6082916,100.9458084,7.496026516,56.19041061,7.425792694,0.226425767,1096,104.615921,136.8316956,120.2740631,7.475304604,55.88018036,6.215225697,0.225799829,1177,13.45681477,135.1622925,36.20585632,7.005810261,49.08137512,19.34993744,0.204206765,1167,36.95807648,62.79571152,48.47870255,4.098999977,16.80179977,8.455259323,0.119989291,1177,6.728406906,72.89174652,24.22194862,8.830793381,77.98291779,36.45781708,0.257401735,1177,260.2975464,342.230835,309.9534607,21.08811188,444.7084351,6.803637981,0.614680529,1063,2.00491643,3.43805933,2.520137072,0.255018234,0.065034293,10.11922073,0.007821762,1181,27.30606461,28.58781242,28.23178864,0.17334488,0.030048447,0.614006042,0.003790642,1088,0.734934092,1.741112709,1.028379202,1088,5.902354717,10.74206924,7.120829105,1088,1.795888424,39.68048859,3.908596754,1088,6.632427692,12.88236237,10.75083923,1088,7.568659782,14.54575729,10.8953743,1088,70.04740906,78.01007843,75.62406158,1088,10.13175869,19.77180481,14.41239071,1088,1.755678892,3.915070057,2.488619328,1088,1.122980237,1.860383391,1.370825887,1088,7.857006073,11.83191204,9.788673401,1088,1.516568303,33.86296463,3.364479303,1088,5.030103683,9.01017189,6.706197739,1088,6.13744688,12.4883604,9.218830109,1088,50.55815887,70.81198883,65.06348419,1088,9.865098,17.85872841,14.14080524,1088,2.584285259,7.346590042,3.551151514,1133,92.69463348,343.6757813,171.0735779,1133,1.921990514,41.69120789,21.67211533,1088,1.795888424,39.68048859,3.908596754,1133,1.398587227,51.02939224,4.088587284,1133,293.0648804,8351.026367,669.5161743,1133,58.30879211,98.07801056,78.32793427,1133,667.1884155,1075391.75,2377.429688,1133,123.7333221,1074877.5,1536.840332,1
572,1.454975486,1.754544377,1.559314132,0.042915329,0.001841726,2.752192736,0.00179438,572,2.699857712,3.255738974,2.893466949,0.079716697,0.006354752,2.75505805,0.003333122,575,56.30057907,63.62672424,58.46791458,0.987501562,0.975159347,1.688963175,0.041181661,575,943,1065.708374,1026.492065,16.93019104,286.6313477,1.649325132,0.70603776,572,25.16791534,28.78431511,26.6709137,0.543948174,0.295879632,2.039480925,0.022743616,572,46.70167542,53.41228104,49.49063873,1.010232806,1.020570397,2.041260481,0.042239957,572,1984.68042,2426.122803,2199.909424,72.9921875,5327.858887,3.317963362,3.051956654,572,3682.780273,4501.922363,4082.154785,135.6056671,18388.89648,3.321913958,5.669957638,575,64.51703644,75.27251434,70.49641418,1.758361459,3.091835022,2.494256496,0.073328741,575,75.79875183,87.90493774,82.51874542,2.098461628,4.403541565,2.543012142,0.087511897,575,90.39665222,105.8902512,99.2651062,2.536845922,6.435586929,2.555627108,0.105793789,575,22.91116905,56.86088562,37.16082382,4.825401783,23.28450394,12.98518562,0.201233163,572,44.42611313,52.13752365,48.48267746,1.065223455,1.134701133,2.197121859,0.044539232,575,15.01214218,44.70736313,22.68540192,3.156534433,9.963708878,13.9143858,0.13163659,575,284.1011658,341.5383301,292.4118042,7.491008282,56.11520767,2.561800957,0.312396646,1,2.015829086,2.015829086,2.015829086,0.000469537,2.20E-07,0.023292508,0.000469537,575,20.58609581,21.64435387,21.49625778,0.090896398,0.008262156,0.422847539,0.007515955,575,0.08379665,0.130485386,0.100363143,575,6.161272526,8.17116642,7.091810703,575,0.278552324,2.663449526,0.646080434,575,2.417678356,5.925113201,3.994505882,575,0.293627888,0.508716702,0.388503194,575,15.79419041,39.0042572,28.0075264,575,1.201816916,1.986618757,1.41811192,575,0.681390107,1.54306674,0.929245949,575,0.468204528,0.606789887,0.513748169,575,22.16168213,30.85669327,26.29255486,575,0.316830754,1.91924417,0.554460585,575,0.787297904,1.198287725,0.971751153,575,0.419567585,0.571055293,0.495736092,575,22.0141716,30.04156494,25.26123238,575,1.800401449,2.193375111,1.960802674,575,0.779331684,1.172293663,0.951319098,575,18.33091354,89.62869263,33.85897064,575,13.83645248,71.80639648,50.46464157,575,0.278552324,2.663449526,0.646080434,575,0.392633528,6.227285862,1.166431904,575,14.82135677,141.9114838,33.24881744,575,28.19360161,86.1635437,49.53535843,575,64.28639221,382356.125,828.069397,575,19.22196579,382306.25,760.9619751,1
820,1.8207407,3.533126593,2.585109472,0.306814551,0.094135173,11.86853218,0.010714428,820,4.008263111,7.777988434,5.690977097,0.675465047,0.456253022,11.86905193,0.023588262,821,63.40260696,87.84773254,73.61578369,4.418586731,19.52391052,6.002227306,0.154209733,821,683,946.333313,817.9278564,48.23345566,2326.466064,5.897030354,1.683359265,820,23.90834236,45.92246246,35.23746109,4.60279274,21.18570137,13.06221485,0.160736501,820,52.63293457,101.0958405,77.5734787,10.13186359,102.6546631,13.06098938,0.353820026,820,1427.45105,2817.667725,1998.033325,250.8835602,62942.55859,12.55652523,8.761234283,820,3142.456787,6202.944336,4398.563965,552.305603,305041.4688,12.55649853,19.28734779,821,114.5409317,129.1038818,122.2310257,2.273140192,5.167166233,1.859708071,0.079333141,821,135.4356995,151.7100525,143.0635834,2.916120768,8.503760338,2.0383389,0.101773314,821,163.2941437,182.801178,171.8717651,3.973611116,15.78958511,2.311962605,0.138679981,820,0.820843637,63.53382874,26.04325867,8.938825607,79.90260315,34.32299042,0.312157333,734,39.2178688,75.34195709,55.78587341,6.197439194,38.40825272,11.10933399,0.228751659,821,3.13562274,81.17338562,32.76943588,13.41485882,179.9584351,40.93710709,0.468181789,820,252.9559937,334.7384338,312.9423523,19.06745338,363.567749,6.092960358,0.665864348,820,3.53761363,6.857394218,5.063229561,0.593541384,0.352291346,11.72258472,0.020727364,821,32.91449738,34.14729309,33.76847076,0.215355381,0.046377942,0.63774097,0.012306973,821,0.058842536,0.102636859,0.074914388,821,3.379030943,5.943151474,4.444698334,821,2.862454414,55.08888626,7.397959232,821,12.47289562,23.94537926,18.12111664,821,1.146691442,1.548394322,1.319360495,821,72.38374329,87.46794891,77.94527435,821,1.490758777,1.879801154,1.690989137,821,0.14064756,0.40827322,0.296713501,821,0.099161476,0.138725072,0.114411525,821,5.667694569,10.61179447,7.380300522,821,2.614824057,53.25313568,7.231053829,821,6.366473675,13.82501411,10.59485817,821,0.881085753,1.506708384,1.196831346,821,67.17649841,84.72245789,75.79912567,821,1.296642542,1.844266057,1.574206352,821,0.12792775,0.390020013,0.262962341,821,27.00074196,75.10034943,44.14211273,821,1.587760329,26.02352905,12.61489105,821,2.862454414,55.08888626,7.397959232,821,2.842676163,61.98179626,8.386891365,821,149.5135956,1956.925171,345.3097229,821,73.97647095,98.41223907,87.38505554,821,393.1660461,6918.561035,637.8262939,821,66.00298309,6735.746582,248.3741608,1
522,3.987373114,5.802957535,4.702655792,0.312092632,0.09740182,6.636518955,0.013659923,522,6.429493427,9.357057571,7.582858562,0.503297508,0.253308386,6.637305737,0.022028733,525,25.36238289,102.9159546,80.26347351,7.953157902,63.25272369,9.908813477,0.347104281,525,583,2365.708252,755.7511597,95.69602966,9157.729492,12.66237259,4.17651701,522,48.47890472,64.84781647,58.72675323,2.969812393,8.819785118,5.057000637,0.129985154,522,78.17047119,104.564743,94.69475555,4.788374424,22.92852974,5.056641579,0.20958145,522,739.3201904,1200.821289,913.6045532,58.10754395,3376.486816,6.36025095,2.543298006,522,1192.126831,1936.28064,1473.154419,93.68889618,8777.609375,6.359746933,4.100651741,525,66.99136353,88.28022766,74.0453949,3.613012791,13.05386162,4.87945652,0.157684803,525,81.18545532,103.9421234,89.33553314,3.869066715,14.96967793,4.330938339,0.168859914,525,104.3357925,124.7338181,113.6610184,3.7447505,14.02315712,3.294665575,0.163434312,524,49.92752075,150.2648468,89.28832245,13.93522644,194.1905365,15.60699749,0.608763218,522,71.91134644,102.2131577,87.10449219,4.306298256,18.5442028,4.94383049,0.188481554,523,44.36845016,127.470459,83.62015533,9.083866119,82.51662445,10.86324978,0.397209734,525,243.0816956,349,310.3237,12.64969349,160.0147552,4.076289654,0.552077889,522,4.696855068,7.44504118,5.581437111,0.533361375,0.284474343,9.555986404,0.023344593,524,28.92005348,31.12424278,30.58016396,0.281719506,0.079365887,0.921249151,0.004315157,524,0.166326508,0.261413604,0.203050956,524,6.791971684,13.664505,8.935583115,511,1.242279768,18.398283,2.749860287,524,4.003252029,9.316317558,6.986124516,524,0.901025116,1.888620377,1.407527685,524,53.21196747,69.9480896,59.44350815,524,1.629176021,2.949150085,2.365514755,524,0.420968741,1.106968164,0.754934967,524,0.786594331,1.186231494,0.953540981,524,26.38650322,35.46867752,30.13009453,511,0.831473231,12.70813274,1.949761271,524,1.104733944,1.90541172,1.397828102,524,0.995602489,1.699304819,1.333435774,524,35.35913086,51.18740845,41.82271194,524,2.501359701,3.608825684,3.178309202,524,0.638105631,1.131953597,0.891329825,512,63.75683975,167.2287445,91.46440887,512,3.561701059,42.98067093,25.26119614,511,1.242279768,18.398283,2.749860287,512,1.326627254,27.07647133,3.544394493,512,97.83314514,2471.558838,315.648468,512,57.01932907,96.43830109,74.73880005,512,192.3612518,821043.375,2239.955566,512,20.25935364,820649.1875,1832.843384,1
366,1.424836516,1.830274343,1.574441433,0.064229146,0.004125383,4.079487801,0.003357311,366,2.670671463,3.430612087,2.951086521,0.12039046,0.014493862,4.079529762,0.00629291,367,68.754776,75.50335693,73.2807312,1.347415328,1.815528154,1.838703394,0.070334509,367,794.666687,872.666687,819.0539551,15.49782944,240.1827087,1.892162204,0.808980107,366,19.75658226,24.58795738,21.4900589,0.870875061,0.758423388,4.052455425,0.045521367,366,37.03115463,46.08694077,40.28033066,1.632407427,2.664754152,4.052616596,0.085327305,366,2071.678711,2724.248047,2452.10083,109.9443588,12087.7627,4.483680248,5.746883869,366,3883.093018,5106.25,4596.14209,206.1336517,42491.08203,4.484927654,10.77477837,367,70.2324295,80.18841553,76.03435516,1.812752843,3.286072969,2.384123325,0.094624929,367,86.68383026,97.95871735,93.31874847,2.079873323,4.325873375,2.228784084,0.108568504,367,111.1818695,126.3293076,119.5028305,2.621391296,6.871692657,2.193580866,0.136835515,367,5.054155827,29.3530941,15.1983366,4.56824398,20.86885262,30.05752563,0.238460392,355,30.11221123,43.12498093,35.47641754,2.219611406,4.926674843,6.256582737,0.117804743,367,6.098173141,56.73777008,13.06965828,4.620308876,21.3472538,35.35141373,0.241178155,367,266.6838379,327.2663269,305.3088074,22.35916138,499.9320984,7.323457718,1.167138696,110,2.000127316,2.275066376,2.072042465,0.063753292,0.004064483,3.076833248,0.006078638,367,26.0095005,26.80306435,26.64828873,0.082666516,0.006833753,0.310213238,0.009648326,365,0.735720694,1.271615505,0.920742691,365,6.606190205,17.71095276,13.3061533,365,0.315000176,4.071398735,0.575411379,365,1.44552803,2.344753027,1.889364004,365,1.388938189,2.038784266,1.724131107,365,15.48988533,32.15189743,24.89640999,365,4.805494308,11.72590542,7.050267696,365,2.572637796,9.134941101,4.405387878,365,2.269120455,5.269719601,3.583402157,365,25.8550663,49.65074539,39.95922089,365,0.228100568,2.949051142,0.457009345,365,0.337205261,0.752411485,0.511273742,365,1.352477789,2.302289009,1.764694095,365,16.42650414,25.13891411,19.94809151,365,6.164997578,11.00164032,8.92427063,365,2.543399334,6.016938686,3.576172113,367,9.382147789,38.6575737,20.05905533,367,7.502089977,78.29003906,50.14399338,365,0.315000176,4.071398735,0.575411379,367,0.277301669,12.32961845,1.259190321,367,5.850315571,164.1307068,23.9151516,367,21.70995903,92.49790955,49.85600662,367,37.59096909,3879.538086,100.9143524,367,12.14318657,3860.676758,56.94015121,1
673,1.607921839,2.826888323,1.956975341,0.182051137,0.033142615,9.302679062,0.007017556,673,3.37486887,5.933358669,4.107493401,0.382163614,0.146049023,9.304059029,0.014731324,680,54.52480316,78.25662231,66.84552765,4.310858727,18.58350182,6.448986053,0.165313885,680,766.708313,1100.416626,901.3319092,58.18889236,3385.947266,6.455878258,2.231442213,673,24.87084579,39.05516434,29.31775665,2.269445658,5.150383472,7.740857124,0.087480702,673,52.20144272,81.97292328,61.5350647,4.763213634,22.68820381,7.740649223,0.183608398,662,1091.567505,2458.460938,1731.101196,204.9345398,41998.16406,11.8383913,7.965007305,662,2291.092285,5160.065918,3633.409668,430.1348877,185016.0313,11.83832645,16.71766663,669,53.11669922,95.94941711,70.38770294,6.620441914,43.8302536,9.405679703,0.255961061,669,69.55635834,130.1139679,91.15764618,7.215119839,52.0579567,7.914991379,0.278952658,669,92.0566864,170.9865417,113.4987946,10.35999393,107.3294678,9.12784481,0.400540501,676,13.81505299,80.47320557,41.08188248,8.72476387,76.12150574,21.23749733,0.335567832,670,41.01635742,67.25228882,51.35589981,3.549656391,12.60006046,6.911876678,0.137135193,678,5.370956898,70.90790558,25.4685173,7.919146538,62.712883,31.09386635,0.304132998,676,263.7744446,343.9582214,303.1179199,22.3792305,500.8299255,7.383011341,0.860739648,614,2.000304699,4.135994434,2.401144505,0.286822975,0.082267419,11.945261,0.011575233,680,37.80131149,39.58525848,39.00912857,0.251597553,0.063301332,0.644970953,0.006812975,553,2.936139345,3.784129858,3.323517084,553,23.11886406,30.75261307,25.85177422,553,0.98162055,9.927250862,1.626303554,553,1.408655882,1.815262437,1.623380423,553,4.922221184,5.968409061,5.374687195,553,38.70973587,45.82509232,41.73277283,553,11.80024052,14.06705284,12.88219929,553,2.930896521,4.916956902,4.183990479,553,6.649205208,8.677132607,7.295126915,553,20.88903809,33.44856644,25.65965652,553,0.930794179,10.26821136,1.644949555,553,1.297967792,2.098082542,1.644515157,553,10.28983974,14.04793453,11.96836567,553,38.77761078,47.16238022,41.86644745,553,25.3440361,33.36043549,28.53840637,553,5.778481007,12.16916943,9.27490139,680,82.8685379,323.5117798,161.7552338,680,4.222587109,42.64638901,27.51995277,553,0.98162055,9.927250862,1.626303554,680,1.344864368,22.68216324,2.996115923,680,239.7164154,3933.529541,448.0275879,680,57.35361099,95.77741241,72.48001099,680,546.5110474,17340.92969,1001.228699,680,79.19120026,16919.43945,391.4454041,1
3145,1.139446855,2.631007433,1.720640063,0.158053413,0.024980882,9.185733795,0.002818341,3145,2.646060228,6.109809875,3.995723963,0.367083699,0.134750441,9.18691349,0.00654568,3184,47.39024353,88.35440063,77.36437988,6.067469597,36.81418991,7.842717171,0.107527882,3184,679.083313,1266.083374,781.7746582,80.60105896,6496.530273,10.31001186,1.428414345,3145,17.58023071,31.16464615,22.28955841,1.77244544,3.1415627,7.951909065,0.031605493,3145,40.82537842,72.37154388,51.76146317,4.117053986,16.95013428,7.953897953,0.073413551,3132,843.3353882,2696.176514,1737.028931,247.0886536,61052.80469,14.22478676,4.415113926,3132,1958.420532,6261.147461,4033.783203,573.8197632,329269.0938,14.22534943,10.2533226,3171,49.69569397,95.26516724,75.21736908,7.687021255,59.0902977,10.21974182,0.136508584,3171,60.90724182,110.8836975,88.98114014,8.230028152,67.73336029,9.249182701,0.146151468,3171,76.87158203,136.6716614,110.8468323,9.297854424,86.4500885,8.388019562,0.165114269,3164,5.552928925,311.7518005,21.01754761,10.38616085,107.8723297,49.41661453,0.184644684,3143,27.42916298,54.28333664,38.00922394,3.381832123,11.43678856,8.897398949,0.060322572,3172,1.080035806,149.3965149,16.1364975,6.508172512,42.35630798,40.33200073,0.115555994,3167,252.7279663,354.4979553,282.9231567,23.43162155,549.0408936,8.281973839,0.416368932,1725,2.000163317,2.899993658,2.208638906,0.153923392,0.02369241,6.969151497,0.00370604,3181,23.06576538,25.12032509,24.38523102,0.384254187,0.14765127,1.575766087,0.009342058,3184,0.276578188,0.607929111,0.34347409,3184,6.721523762,23.09769058,11.21782494,3184,0.468895286,60.28401184,1.254927516,3184,1.597385764,4.562319279,3.121506691,3184,0.677323818,1.449244618,1.056026816,3184,16.23089027,52.44680023,34.43914795,3184,2.218293428,4.938548088,3.119218826,3184,0.793768466,3.585298538,1.719719648,3184,0.964947164,1.858590841,1.330324411,3184,15.3178978,44.25799942,27.98660088,3184,0.49058336,53.32841492,1.138836145,3184,0.48903966,1.693887115,1.150534153,3184,0.884610534,2.417366743,1.501263618,3184,20.17936707,44.43014908,31.12888718,3184,3.780537605,8.725958824,4.85862112,3184,1.237850308,5.211342812,2.02704072,3184,5.584254265,1002.359314,20.52852249,3184,0.49517709,60.74993896,33.01211929,3184,0.468895286,60.28401184,1.254927516,3184,0.646092236,200.9479523,2.693329096,3184,5.349594116,7764.059082,70.75827789,3184,39.25006104,99.50482178,66.98775482,3184,27.82136726,488003.8125,359.7591553,3184,4.55282402,487981.875,268.472229,1
